File,Coerenza
AlexCotoia.csv,0.4528570754143681
AndreaPresti.csv,0.4219793688518315
BenjaminMascolo.csv,0.42240135835433607
BiancaBalti.csv,0.4617551383109312
MarcoBaldini.csv,0.40403062132202816
MarioMaccione.csv,0.3512003213280078
MicheleMorrone.csv,0.41325545949580533
NicolettaAmato.csv,0.38119287153167886
SaraTommasi.csv,0.39668591529102554
SusiGallesi.csv,0.3298651021602524
